tipo_vivienda;niveles;tipo_contrato;estado;num_habitaciones;num_banos;area_construida;parqueadero;sector;estrato;precio
Casa;3;Venta;Nuevo;1;1;224;No;Centro;4;200000000
Casa;3;Venta;Nuevo;2;3;167;Si;Sur;1;160000000
Casa;2;Venta;Nuevo;3;3;272;Si;Sur;2;170000000
Casa;1;Venta;Nuevo;3;1;280;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;4;2;222;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;4;1;276;No;Sur;2;150000000
Casa;1;Venta;Nuevo;1;3;218;No;Norte;3;240000000
Casa;2;Venta;Nuevo;4;3;185;Si;Sur;2;160000000
Casa;2;Venta;Casi nuevo;3;3;153;No;Sur;3;140000000
Casa;1;Venta;Nuevo;3;1;207;Si;Norte;3;260000000
Casa;2;Venta;Casi nuevo;3;1;212;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;3;2;199;Si;Sur;2;150000000
Casa;3;Venta;Nuevo;2;2;198;Si;Norte;3;260000000
Casa;2;Venta;Nuevo;3;3;214;No;Centro;4;200000000
Casa;2;Venta;Nuevo;4;1;275;No;Centro;4;210000000
Casa;3;Venta;Casi nuevo;2;2;234;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;3;1;262;No;Norte;4;260000000
Casa;2;Venta;Nuevo;2;2;219;Si;Centro;4;220000000
Casa;2;Venta;Nuevo;1;3;184;No;Norte;5;250000000
Casa;3;Venta;Nuevo;4;2;160;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;2;1;224;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;2;2;253;No;Sur;3;140000000
Casa;3;Venta;Nuevo;2;2;234;Si;Norte;3;270000000
Casa;3;Venta;Nuevo;4;3;232;Si;Norte;4;260000000
Casa;1;Venta;Nuevo;4;3;190;Si;Norte;4;260000000
Casa;1;Venta;Nuevo;3;2;182;No;Norte;5;250000000
Casa;3;Venta;Nuevo;3;1;231;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;1;3;241;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;3;223;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;2;1;199;Si;Centro;3;200000000
Casa;2;Venta;Casi nuevo;1;1;152;Si;Sur;2;140000000
Casa;1;Venta;Casi nuevo;3;2;153;No;Sur;3;130000000
Casa;1;Venta;Casi nuevo;2;2;276;No;Norte;6;250000000
Casa;2;Venta;Casi nuevo;2;3;229;Si;Norte;4;250000000
Casa;1;Venta;Nuevo;1;3;155;Si;Norte;4;250000000
Casa;3;Venta;Casi nuevo;4;2;239;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;2;1;198;No;Centro;3;200000000
Casa;2;Venta;Nuevo;1;3;221;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;1;1;279;No;Norte;3;260000000
Casa;2;Venta;Nuevo;2;1;198;Si;Norte;5;270000000
Casa;2;Venta;Nuevo;4;2;190;Si;Sur;4;160000000
Casa;2;Venta;Casi nuevo;1;3;243;Si;Sur;1;160000000
Casa;3;Venta;Nuevo;2;3;245;Si;Sur;4;170000000
Casa;3;Venta;Nuevo;4;3;241;No;Sur;4;160000000
Casa;3;Venta;Casi nuevo;1;3;183;No;Norte;3;240000000
Casa;3;Venta;Casi nuevo;1;2;193;Si;Norte;5;250000000
Casa;1;Venta;Nuevo;4;3;197;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;3;1;275;Si;Norte;4;270000000
Casa;1;Venta;Nuevo;3;2;220;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;1;2;209;Si;Sur;4;160000000
Casa;1;Venta;Nuevo;2;2;197;Si;Sur;2;160000000
Casa;2;Venta;Nuevo;3;3;271;Si;Sur;1;170000000
Casa;2;Venta;Casi nuevo;1;3;206;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;1;1;223;Si;Sur;2;160000000
Casa;1;Venta;Nuevo;4;2;271;No;Sur;1;160000000
Casa;2;Venta;Casi nuevo;1;1;271;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;2;1;217;No;Centro;4;200000000
Casa;2;Venta;Casi nuevo;3;3;184;No;Sur;3;150000000
Casa;3;Venta;Casi nuevo;3;3;228;No;Centro;4;200000000
Casa;1;Venta;Nuevo;2;2;231;No;Sur;4;160000000
Casa;2;Venta;Nuevo;2;1;202;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;3;3;262;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;1;231;No;Sur;3;130000000
Casa;1;Venta;Nuevo;3;1;188;Si;Norte;4;260000000
Casa;2;Venta;Nuevo;2;2;152;No;Sur;1;150000000
Casa;2;Venta;Nuevo;4;1;226;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;1;2;219;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;1;3;217;Si;Norte;4;250000000
Casa;1;Venta;Nuevo;2;3;212;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;4;2;150;No;Centro;3;190000000
Casa;2;Venta;Nuevo;2;1;200;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;3;3;153;No;Norte;3;240000000
Casa;2;Venta;Nuevo;1;2;259;Si;Sur;3;170000000
Casa;3;Venta;Casi nuevo;3;3;168;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;3;3;254;No;Norte;4;250000000
Casa;2;Venta;Casi nuevo;4;1;231;No;Centro;3;190000000
Casa;2;Venta;Nuevo;1;3;223;No;Norte;3;250000000
Casa;1;Venta;Casi nuevo;4;1;168;Si;Centro;4;190000000
Casa;2;Venta;Casi nuevo;4;2;254;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;1;1;261;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;4;3;254;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;2;1;170;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;1;2;249;No;Sur;1;140000000
Casa;1;Venta;Nuevo;4;2;254;Si;Norte;6;270000000
Casa;3;Venta;Casi nuevo;3;1;246;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;3;169;No;Sur;1;140000000
Casa;3;Venta;Nuevo;2;1;153;No;Norte;5;250000000
Casa;1;Venta;Nuevo;4;3;210;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;3;2;195;Si;Centro;3;200000000
Casa;3;Venta;Casi nuevo;3;2;273;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;3;3;205;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;1;232;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;4;2;217;No;Sur;3;150000000
Casa;1;Venta;Casi nuevo;2;2;164;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;3;2;273;No;Norte;6;250000000
Casa;1;Venta;Casi nuevo;4;3;212;No;Norte;5;230000000
Casa;2;Venta;Nuevo;1;3;242;No;Centro;3;200000000
Casa;2;Venta;Nuevo;4;2;262;No;Centro;3;210000000
Casa;3;Venta;Nuevo;4;3;179;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;2;3;154;Si;Sur;3;150000000
Casa;2;Venta;Nuevo;4;2;233;No;Centro;3;210000000
Casa;1;Venta;Casi nuevo;1;3;227;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;1;151;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;4;2;152;Si;Norte;3;260000000
Casa;3;Venta;Casi nuevo;1;3;237;No;Centro;4;190000000
Casa;3;Venta;Casi nuevo;3;3;262;Si;Norte;3;260000000
Casa;3;Venta;Nuevo;2;3;236;Si;Centro;4;220000000
Casa;2;Venta;Casi nuevo;1;2;185;Si;Sur;1;140000000
Casa;2;Venta;Casi nuevo;3;2;217;Si;Norte;4;260000000
Casa;2;Venta;Casi nuevo;3;3;273;Si;Sur;4;160000000
Casa;3;Venta;Nuevo;2;2;184;Si;Sur;2;170000000
Casa;3;Venta;Casi nuevo;4;3;210;Si;Norte;4;250000000
Casa;3;Venta;Casi nuevo;3;1;262;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;1;262;No;Sur;4;150000000
Casa;3;Venta;Nuevo;1;1;239;No;Sur;1;150000000
Casa;3;Venta;Casi nuevo;3;1;212;No;Sur;1;140000000
Casa;2;Venta;Casi nuevo;2;3;276;Si;Sur;2;160000000
Casa;3;Venta;Nuevo;2;2;184;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;1;3;184;No;Centro;4;190000000
Casa;3;Venta;Casi nuevo;1;2;207;Si;Norte;3;250000000
Casa;3;Venta;Casi nuevo;1;3;224;No;Norte;3;250000000
Casa;3;Venta;Casi nuevo;3;1;191;Si;Sur;1;150000000
Casa;1;Venta;Casi nuevo;3;3;242;Si;Sur;4;150000000
Casa;2;Venta;Nuevo;4;3;195;Si;Norte;6;260000000
Casa;2;Venta;Nuevo;3;2;220;No;Centro;4;210000000
Casa;2;Venta;Nuevo;2;3;220;Si;Norte;5;270000000
Casa;2;Venta;Casi nuevo;1;3;152;Si;Centro;3;190000000
Casa;1;Venta;Casi nuevo;3;1;249;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;2;1;181;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;2;2;228;Si;Sur;2;150000000
Casa;3;Venta;Nuevo;1;3;167;No;Centro;3;190000000
Casa;1;Venta;Nuevo;1;3;239;Si;Centro;3;200000000
Casa;3;Venta;Nuevo;2;2;175;No;Sur;2;150000000
Casa;3;Venta;Nuevo;4;3;280;Si;Sur;1;170000000
Casa;3;Venta;Nuevo;2;1;237;Si;Sur;3;170000000
Casa;2;Venta;Casi nuevo;1;2;269;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;4;2;243;No;Sur;4;150000000
Casa;2;Venta;Casi nuevo;2;3;200;No;Norte;4;240000000
Casa;2;Venta;Nuevo;4;3;241;No;Norte;3;260000000
Casa;2;Venta;Nuevo;1;1;220;No;Sur;4;150000000
Casa;2;Venta;Casi nuevo;3;3;173;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;1;1;175;No;Sur;4;130000000
Casa;3;Venta;Casi nuevo;4;2;222;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;2;1;173;No;Norte;3;240000000
Casa;3;Venta;Nuevo;3;3;190;Si;Centro;4;210000000
Casa;1;Venta;Casi nuevo;2;3;212;Si;Centro;4;200000000
Casa;3;Venta;Nuevo;3;3;197;No;Centro;3;210000000
Casa;2;Venta;Nuevo;1;2;248;No;Norte;3;250000000
Casa;3;Venta;Nuevo;3;1;272;Si;Centro;3;220000000
Casa;1;Venta;Nuevo;1;1;247;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;3;196;No;Norte;5;240000000
Casa;2;Venta;Casi nuevo;2;3;224;No;Norte;6;240000000
Casa;1;Venta;Casi nuevo;1;1;212;Si;Norte;4;250000000
Casa;1;Venta;Nuevo;2;3;159;No;Norte;6;250000000
Casa;2;Venta;Nuevo;1;3;275;No;Sur;3;160000000
Casa;3;Venta;Nuevo;1;2;222;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;2;1;173;No;Centro;3;190000000
Casa;3;Venta;Casi nuevo;4;2;268;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;1;2;250;No;Sur;2;140000000
Casa;1;Venta;Nuevo;4;3;265;No;Norte;5;260000000
Casa;2;Venta;Casi nuevo;4;3;209;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;4;3;229;Si;Norte;3;250000000
Casa;3;Venta;Nuevo;3;3;244;No;Norte;6;250000000
Casa;2;Venta;Casi nuevo;4;3;181;No;Sur;1;140000000
Casa;2;Venta;Nuevo;3;3;198;No;Norte;3;250000000
Casa;3;Venta;Nuevo;2;2;278;No;Sur;3;160000000
Casa;3;Venta;Nuevo;3;2;262;Si;Sur;3;170000000
Casa;2;Venta;Casi nuevo;3;2;270;No;Sur;1;150000000
Casa;2;Venta;Nuevo;1;2;155;No;Norte;6;240000000
Casa;2;Venta;Nuevo;1;3;174;Si;Sur;2;160000000
Casa;3;Venta;Casi nuevo;1;2;156;Si;Norte;6;250000000
Casa;3;Venta;Nuevo;2;3;150;Si;Sur;4;160000000
Casa;1;Venta;Nuevo;3;3;274;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;1;3;181;No;Norte;5;240000000
Casa;1;Venta;Nuevo;4;1;246;No;Centro;3;210000000
Casa;3;Venta;Casi nuevo;2;2;256;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;3;3;216;No;Sur;3;150000000
Casa;1;Venta;Nuevo;2;3;183;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;4;1;196;Si;Norte;6;260000000
Casa;3;Venta;Nuevo;3;1;159;Si;Centro;4;210000000
Casa;3;Venta;Casi nuevo;3;1;257;No;Norte;4;240000000
Casa;3;Venta;Nuevo;4;2;259;No;Centro;4;210000000
Casa;1;Venta;Casi nuevo;2;1;240;Si;Sur;1;150000000
Casa;3;Venta;Casi nuevo;1;1;258;No;Centro;3;200000000
Casa;1;Venta;Nuevo;3;1;250;No;Norte;4;260000000
Casa;3;Venta;Nuevo;4;3;250;No;Sur;2;160000000
Casa;3;Venta;Casi nuevo;4;1;198;Si;Norte;4;250000000
Casa;2;Venta;Nuevo;1;2;262;No;Sur;2;160000000
Casa;3;Venta;Nuevo;3;1;170;No;Centro;4;200000000
Casa;1;Venta;Nuevo;1;3;247;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;4;1;266;No;Norte;4;240000000
Casa;3;Venta;Nuevo;4;1;239;Si;Centro;4;220000000
Casa;2;Venta;Casi nuevo;2;1;246;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;3;2;262;Si;Norte;6;270000000
Casa;3;Venta;Casi nuevo;4;1;168;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;2;3;151;No;Centro;4;200000000
Casa;1;Venta;Nuevo;1;2;214;Si;Sur;4;160000000
Casa;1;Venta;Casi nuevo;3;2;173;Si;Norte;5;240000000
Casa;1;Venta;Casi nuevo;1;2;262;Si;Norte;6;250000000
Casa;3;Venta;Casi nuevo;4;2;261;No;Centro;4;200000000
Casa;3;Venta;Nuevo;2;3;161;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;1;1;220;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;2;1;196;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;3;1;212;No;Norte;4;250000000
Casa;2;Venta;Nuevo;4;3;217;No;Norte;4;250000000
Casa;2;Venta;Nuevo;4;3;208;Si;Norte;4;270000000
Casa;2;Venta;Nuevo;1;2;203;No;Centro;4;200000000
Casa;2;Venta;Nuevo;2;3;172;Si;Sur;2;160000000
Casa;1;Venta;Casi nuevo;4;2;190;Si;Sur;3;150000000
Casa;2;Venta;Casi nuevo;1;2;151;No;Norte;6;240000000
Casa;2;Venta;Nuevo;1;2;200;No;Sur;2;150000000
Casa;2;Venta;Nuevo;4;2;221;Si;Norte;5;270000000
Casa;3;Venta;Casi nuevo;3;2;243;Si;Sur;1;160000000
Casa;1;Venta;Casi nuevo;4;1;168;No;Centro;4;180000000
Casa;2;Venta;Nuevo;2;1;275;No;Sur;1;160000000
Casa;1;Venta;Nuevo;1;3;159;No;Sur;4;140000000
Casa;1;Venta;Casi nuevo;1;1;268;No;Norte;5;240000000
Casa;3;Venta;Nuevo;3;2;263;No;Centro;3;210000000
Casa;3;Venta;Casi nuevo;2;2;249;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;1;174;No;Sur;2;140000000
Casa;2;Venta;Casi nuevo;2;3;227;No;Sur;2;140000000
Casa;1;Venta;Nuevo;1;2;249;No;Sur;2;150000000
Casa;1;Venta;Casi nuevo;2;2;150;Si;Centro;4;190000000
Casa;3;Venta;Nuevo;2;2;261;No;Sur;3;160000000
Casa;2;Venta;Casi nuevo;3;2;209;Si;Norte;6;250000000
Casa;2;Venta;Casi nuevo;3;2;273;Si;Norte;3;260000000
Casa;2;Venta;Casi nuevo;1;2;202;No;Centro;3;190000000
Casa;3;Venta;Casi nuevo;4;1;267;Si;Sur;1;160000000
Casa;1;Venta;Nuevo;3;1;165;No;Sur;4;150000000
Casa;3;Venta;Casi nuevo;4;1;206;Si;Centro;3;210000000
Casa;2;Venta;Casi nuevo;2;1;155;No;Norte;5;240000000
Casa;1;Venta;Casi nuevo;2;2;247;No;Centro;3;190000000
Casa;3;Venta;Nuevo;3;2;203;Si;Norte;6;260000000
Casa;3;Venta;Casi nuevo;1;2;278;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;2;1;272;No;Norte;5;260000000
Casa;2;Venta;Nuevo;4;1;203;No;Centro;4;200000000
Casa;3;Venta;Nuevo;1;1;193;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;4;2;155;No;Norte;6;240000000
Casa;1;Venta;Nuevo;4;3;211;Si;Norte;6;250000000
Casa;1;Venta;Casi nuevo;1;2;185;Si;Centro;4;200000000
Casa;2;Venta;Nuevo;4;1;250;No;Sur;3;160000000
Casa;1;Venta;Casi nuevo;1;1;266;Si;Centro;4;200000000
Casa;3;Venta;Casi nuevo;3;1;189;Si;Norte;5;250000000
Casa;1;Venta;Nuevo;4;1;240;No;Centro;3;200000000
Casa;1;Venta;Nuevo;2;3;178;No;Centro;3;200000000
Casa;1;Venta;Casi nuevo;1;3;212;Si;Centro;3;200000000
Casa;2;Venta;Nuevo;2;3;195;Si;Sur;1;160000000
Casa;3;Venta;Casi nuevo;3;2;177;No;Sur;2;140000000
Casa;3;Venta;Casi nuevo;1;3;210;No;Norte;6;240000000
Casa;2;Venta;Nuevo;1;1;275;No;Sur;3;160000000
Casa;2;Venta;Casi nuevo;1;2;278;Si;Centro;3;200000000
Casa;1;Venta;Casi nuevo;1;1;185;No;Norte;3;230000000
Casa;3;Venta;Casi nuevo;3;1;212;No;Sur;3;150000000
Casa;2;Venta;Casi nuevo;1;3;207;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;2;2;185;Si;Sur;3;150000000
Casa;3;Venta;Nuevo;2;1;155;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;3;2;252;Si;Norte;5;260000000
Casa;3;Venta;Casi nuevo;2;2;156;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;1;1;158;No;Centro;3;190000000
Casa;3;Venta;Casi nuevo;1;3;222;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;4;3;161;Si;Norte;6;260000000
Casa;2;Venta;Casi nuevo;3;1;225;Si;Norte;5;250000000
Casa;3;Venta;Nuevo;4;3;187;No;Norte;6;250000000
Casa;1;Venta;Casi nuevo;1;2;166;Si;Norte;4;240000000
Casa;2;Venta;Nuevo;2;2;243;No;Norte;6;260000000
Casa;3;Venta;Nuevo;4;2;173;No;Centro;4;210000000
Casa;3;Venta;Nuevo;4;3;157;Si;Sur;3;160000000
Casa;1;Venta;Casi nuevo;4;3;237;No;Sur;3;140000000
Casa;1;Venta;Nuevo;1;2;226;Si;Centro;3;210000000
Casa;3;Venta;Nuevo;3;3;218;Si;Norte;6;270000000
Casa;3;Venta;Nuevo;4;1;180;Si;Centro;3;210000000
Casa;2;Venta;Nuevo;1;2;196;No;Norte;6;250000000
Casa;1;Venta;Casi nuevo;4;1;202;Si;Centro;3;200000000
Casa;1;Venta;Nuevo;4;1;231;Si;Norte;5;260000000
Casa;2;Venta;Casi nuevo;1;1;240;No;Centro;3;190000000
Casa;1;Venta;Casi nuevo;4;2;218;Si;Sur;1;150000000
Casa;3;Venta;Nuevo;3;3;221;No;Sur;3;160000000
Casa;1;Venta;Nuevo;1;3;155;Si;Centro;4;200000000
Casa;2;Venta;Casi nuevo;3;1;252;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;4;2;260;Si;Sur;1;150000000
Casa;3;Venta;Casi nuevo;4;3;182;No;Centro;4;190000000
Casa;2;Venta;Nuevo;2;2;157;Si;Centro;4;210000000
Casa;3;Venta;Casi nuevo;4;2;207;Si;Norte;5;250000000
Casa;1;Venta;Casi nuevo;2;3;217;No;Norte;6;240000000
Casa;1;Venta;Casi nuevo;1;1;273;Si;Centro;3;200000000
Casa;2;Venta;Casi nuevo;3;3;176;No;Norte;5;240000000
Casa;3;Venta;Casi nuevo;2;1;238;Si;Sur;4;150000000
Casa;1;Venta;Nuevo;4;1;166;Si;Norte;6;250000000
Casa;3;Venta;Nuevo;1;2;173;Si;Sur;2;150000000
Casa;3;Venta;Nuevo;2;2;182;No;Centro;4;200000000
Casa;2;Venta;Nuevo;3;3;239;No;Norte;5;260000000
Casa;1;Venta;Casi nuevo;4;2;267;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;2;151;No;Centro;4;190000000
Casa;2;Venta;Casi nuevo;2;1;187;No;Sur;4;140000000
Casa;2;Venta;Casi nuevo;2;1;250;No;Norte;3;250000000
Casa;1;Venta;Casi nuevo;3;3;244;Si;Sur;3;150000000
Casa;1;Venta;Casi nuevo;2;1;216;Si;Sur;2;140000000
Casa;3;Venta;Casi nuevo;1;1;163;Si;Norte;5;250000000
Casa;3;Venta;Nuevo;3;1;222;Si;Centro;4;220000000
Casa;1;Venta;Nuevo;3;1;183;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;4;3;278;No;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;1;151;Si;Norte;3;250000000
Casa;3;Venta;Nuevo;3;2;275;No;Centro;3;210000000
Casa;1;Venta;Casi nuevo;2;1;223;Si;Norte;3;250000000
Casa;1;Venta;Casi nuevo;4;1;255;No;Centro;3;190000000
Casa;1;Venta;Nuevo;4;3;198;Si;Centro;3;210000000
Casa;1;Venta;Casi nuevo;4;3;221;Si;Sur;3;150000000
Casa;3;Venta;Casi nuevo;3;3;193;Si;Norte;3;250000000
Casa;2;Venta;Nuevo;3;2;196;Si;Norte;3;260000000
Casa;3;Venta;Nuevo;1;1;218;No;Centro;3;200000000
Casa;1;Venta;Nuevo;3;3;202;No;Norte;5;250000000
Casa;1;Venta;Nuevo;2;1;226;No;Centro;3;200000000
Casa;1;Venta;Nuevo;4;3;238;Si;Norte;5;260000000
Casa;2;Venta;Nuevo;3;3;278;No;Sur;3;160000000
Casa;2;Venta;Casi nuevo;2;3;193;Si;Norte;5;250000000
Casa;1;Venta;Casi nuevo;4;1;231;No;Norte;5;240000000
Casa;2;Venta;Casi nuevo;1;3;194;Si;Norte;4;240000000
Casa;1;Venta;Nuevo;4;2;220;No;Centro;3;200000000
Casa;2;Venta;Nuevo;1;3;179;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;4;1;276;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;3;1;195;No;Norte;4;250000000
Casa;2;Venta;Nuevo;1;3;242;Si;Sur;3;160000000
Casa;3;Venta;Casi nuevo;2;1;236;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;4;2;241;No;Norte;4;250000000
Casa;2;Venta;Casi nuevo;4;1;154;No;Sur;1;140000000
Casa;2;Venta;Casi nuevo;2;3;232;No;Sur;4;150000000
Casa;3;Venta;Nuevo;3;1;205;Si;Sur;1;160000000
Casa;2;Venta;Casi nuevo;4;2;168;Si;Norte;5;250000000
Casa;2;Venta;Casi nuevo;1;2;178;No;Sur;4;130000000
Casa;1;Venta;Casi nuevo;3;2;160;No;Norte;6;240000000
Casa;1;Venta;Casi nuevo;1;3;177;Si;Norte;4;240000000
Casa;2;Venta;Casi nuevo;3;1;153;No;Sur;4;140000000
Casa;2;Venta;Nuevo;4;1;239;No;Centro;3;210000000
Casa;3;Venta;Nuevo;4;1;161;Si;Sur;4;160000000
Casa;2;Venta;Casi nuevo;3;1;226;Si;Centro;4;200000000
Casa;1;Venta;Casi nuevo;3;2;172;No;Norte;4;240000000
Casa;1;Venta;Nuevo;4;3;159;No;Centro;4;200000000
Casa;3;Venta;Nuevo;3;3;178;No;Norte;6;250000000
Casa;2;Venta;Nuevo;4;2;172;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;1;231;Si;Sur;4;160000000
Casa;3;Venta;Casi nuevo;3;3;232;No;Sur;3;150000000
Casa;2;Venta;Casi nuevo;4;3;266;Si;Sur;2;160000000
Casa;3;Venta;Casi nuevo;2;1;278;No;Norte;3;250000000
Casa;1;Venta;Nuevo;2;2;153;Si;Norte;4;250000000
Casa;3;Venta;Casi nuevo;3;1;187;Si;Norte;6;250000000
Casa;1;Venta;Casi nuevo;2;1;222;No;Sur;3;140000000
Casa;1;Venta;Nuevo;1;2;235;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;3;1;268;No;Centro;3;200000000
Casa;1;Venta;Nuevo;3;2;186;Si;Centro;4;210000000
Casa;2;Venta;Casi nuevo;3;3;196;No;Norte;5;250000000
Casa;2;Venta;Casi nuevo;3;3;154;No;Norte;5;240000000
Casa;1;Venta;Nuevo;2;1;168;No;Norte;4;250000000
Casa;1;Venta;Nuevo;1;2;266;Si;Norte;5;260000000
Casa;2;Venta;Nuevo;2;1;164;No;Sur;3;150000000
Casa;2;Venta;Nuevo;4;1;271;No;Centro;4;210000000
Casa;2;Venta;Nuevo;4;2;154;No;Sur;2;150000000
Casa;3;Venta;Casi nuevo;2;3;264;Si;Centro;3;210000000
Casa;1;Venta;Nuevo;1;3;178;No;Norte;4;240000000
Casa;2;Venta;Nuevo;4;3;249;Si;Norte;5;270000000
Casa;2;Venta;Casi nuevo;3;1;194;No;Norte;3;250000000
Casa;3;Venta;Casi nuevo;3;1;266;No;Centro;3;200000000
Casa;3;Venta;Casi nuevo;1;2;258;No;Norte;5;240000000
Casa;3;Venta;Nuevo;1;1;238;No;Centro;4;200000000
Casa;3;Venta;Casi nuevo;2;2;168;Si;Norte;4;250000000
Casa;1;Venta;Casi nuevo;4;3;226;No;Sur;4;140000000
Casa;2;Venta;Nuevo;4;1;184;No;Sur;1;150000000
Casa;2;Venta;Casi nuevo;1;1;211;No;Sur;3;140000000
Casa;1;Venta;Nuevo;4;2;178;Si;Centro;4;210000000
Casa;1;Venta;Nuevo;4;1;245;Si;Centro;3;220000000
Casa;3;Venta;Casi nuevo;1;2;190;Si;Norte;4;250000000
Casa;3;Venta;Nuevo;3;3;210;No;Norte;3;260000000
Casa;2;Venta;Casi nuevo;4;1;250;No;Centro;3;190000000
Casa;2;Venta;Nuevo;1;2;262;Si;Centro;4;210000000
Casa;3;Venta;Casi nuevo;4;1;272;Si;Centro;3;210000000
Casa;3;Venta;Casi nuevo;1;2;178;Si;Norte;6;240000000
Casa;1;Venta;Casi nuevo;1;1;238;No;Norte;6;230000000
Casa;3;Venta;Casi nuevo;4;3;193;No;Norte;4;240000000
Casa;1;Venta;Casi nuevo;1;1;191;Si;Norte;3;240000000
Casa;2;Venta;Nuevo;3;3;278;Si;Centro;4;220000000
Casa;3;Venta;Casi nuevo;1;2;202;Si;Norte;4;250000000
Casa;3;Venta;Nuevo;4;3;170;Si;Sur;2;160000000
Casa;2;Venta;Casi nuevo;3;1;203;No;Centro;3;200000000
Casa;2;Venta;Casi nuevo;4;2;247;No;Centro;3;200000000
Casa;2;Venta;Nuevo;3;3;170;Si;Centro;4;210000000
Casa;3;Venta;Nuevo;3;2;174;Si;Norte;4;260000000
Casa;3;Venta;Nuevo;3;3;218;Si;Centro;4;220000000
Casa;3;Venta;Nuevo;2;3;164;Si;Centro;4;210000000
Casa;2;Venta;Nuevo;1;2;278;No;Sur;2;160000000
Casa;3;Venta;Casi nuevo;3;1;180;Si;Norte;4;250000000
Casa;1;Venta;Nuevo;2;2;194;Si;Norte;4;260000000
Casa;2;Venta;Casi nuevo;2;1;252;No;Norte;3;250000000
Casa;3;Venta;Nuevo;4;1;249;Si;Centro;4;210000000
