tipo_vivienda;niveles;tipo_contrato;area_construida;estado;num_habitaciones;num_banos;parqueadero;sector;estrato;precio
Casa;2;Arriendo;267;Nuevo;4;2;No;Sur;1;4520000
Casa;3;Arriendo;269;Casi nuevo;4;3;No;Norte;6;7180000
Casa;2;Arriendo;131;Casi nuevo;4;2;No;Norte;6;4390000
Casa;3;Arriendo;143;Casi nuevo;4;3;No;Centro;3;2650000
Casa;3;Arriendo;173;Casi nuevo;4;3;No;Sur;2;2270000
Casa;1;Arriendo;271;Casi nuevo;3;2;No;Centro;3;4670000
Casa;1;Arriendo;141;Casi nuevo;3;2;No;Sur;3;1570000
Casa;2;Arriendo;219;Nuevo;4;2;No;Sur;3;3150000
Casa;1;Arriendo;125;Casi nuevo;3;2;No;Centro;4;2140000
Casa;1;Arriendo;88;Nuevo;3;2;No;Centro;3;1760000
Casa;2;Arriendo;254;Nuevo;4;2;Si;Norte;4;4830000
Casa;2;Arriendo;276;Nuevo;4;2;No;Centro;3;5300000
Casa;2;Arriendo;51;Casi nuevo;4;2;No;Norte;3;1660000
Casa;1;Arriendo;290;Casi nuevo;3;2;Si;Sur;3;5000000
Casa;2;Arriendo;244;Casi nuevo;4;2;No;Centro;3;4220000
Casa;2;Arriendo;218;Casi nuevo;4;2;No;Centro;3;3590000
Casa;2;Arriendo;75;Nuevo;4;2;No;Sur;3;1390000
Casa;2;Arriendo;227;Casi nuevo;4;2;No;Sur;1;3170000
Casa;1;Arriendo;195;Casi nuevo;3;2;Si;Centro;3;2970000
Casa;3;Arriendo;208;Nuevo;4;3;No;Centro;4;3600000
Casa;3;Arriendo;158;Casi nuevo;4;3;Si;Sur;2;2060000
Casa;2;Arriendo;161;Nuevo;4;2;No;Centro;4;2900000
Casa;1;Arriendo;250;Casi nuevo;3;2;No;Sur;3;3480000
Casa;3;Arriendo;144;Nuevo;4;3;No;Norte;3;2250000
Casa;1;Arriendo;57;Casi nuevo;2;1;Si;Norte;6;3800000
Casa;2;Arriendo;131;Nuevo;4;2;Si;Centro;3;2580000
Casa;3;Arriendo;174;Casi nuevo;4;3;No;Norte;3;2490000
Casa;2;Arriendo;152;Nuevo;4;2;Si;Sur;4;2300000
Casa;1;Arriendo;124;Casi nuevo;3;2;Si;Centro;4;2180000
Casa;1;Arriendo;254;Casi nuevo;3;2;No;Norte;6;6460000
Casa;2;Arriendo;204;Casi nuevo;4;2;Si;Norte;3;2930000
Casa;1;Arriendo;164;Nuevo;3;2;No;Centro;3;2380000
Casa;3;Arriendo;167;Nuevo;4;3;Si;Sur;1;2200000
Casa;2;Arriendo;188;Nuevo;4;2;Si;Norte;6;5290000
Casa;1;Arriendo;274;Nuevo;3;2;No;Centro;4;5190000
Casa;3;Arriendo;137;Casi nuevo;4;3;No;Centro;3;2530000
Casa;2;Arriendo;93;Nuevo;4;2;No;Norte;3;1780000
Casa;2;Arriendo;273;Casi nuevo;4;2;Si;Norte;5;7530000
Casa;3;Arriendo;276;Nuevo;4;3;Si;Norte;5;7890000
Casa;2;Arriendo;68;Casi nuevo;4;2;No;Norte;3;1970000
Casa;2;Arriendo;208;Casi nuevo;4;2;Si;Norte;3;3090000
Casa;3;Arriendo;289;Nuevo;4;3;No;Sur;2;5010000
Casa;1;Arriendo;67;Nuevo;2;1;No;Sur;3;1040000
Casa;2;Arriendo;277;Casi nuevo;4;2;No;Centro;3;5270000
Casa;3;Arriendo;268;Nuevo;4;3;Si;Norte;3;5190000
Casa;2;Arriendo;153;Casi nuevo;4;2;Si;Norte;6;4670000
Casa;1;Arriendo;120;Nuevo;3;2;No;Centro;4;1860000
Casa;3;Arriendo;189;Nuevo;4;3;Si;Sur;2;2760000
Casa;3;Arriendo;174;Nuevo;4;3;Si;Sur;4;2740000
Casa;1;Arriendo;162;Nuevo;3;2;Si;Centro;4;2550000
Casa;2;Arriendo;231;Nuevo;4;2;Si;Sur;3;3680000
Casa;1;Arriendo;114;Nuevo;3;2;Si;Sur;3;1490000
Casa;1;Arriendo;61;Nuevo;2;1;Si;Norte;6;3900000
Casa;3;Arriendo;58;Casi nuevo;5;3;Si;Norte;3;2250000
Casa;1;Arriendo;234;Casi nuevo;3;2;No;Norte;4;3480000
Casa;3;Arriendo;170;Casi nuevo;4;3;No;Norte;6;4940000
Casa;2;Arriendo;198;Casi nuevo;4;2;Si;Norte;3;2760000
Casa;3;Arriendo;61;Casi nuevo;5;3;Si;Sur;1;1880000
Casa;3;Arriendo;76;Nuevo;4;3;No;Centro;4;2360000
Casa;1;Arriendo;85;Casi nuevo;3;2;Si;Sur;3;1360000
Casa;2;Arriendo;122;Nuevo;4;2;Si;Sur;4;1760000
Casa;1;Arriendo;217;Nuevo;3;2;No;Norte;6;5310000
Casa;1;Arriendo;297;Nuevo;3;2;Si;Centro;4;6050000
Casa;3;Arriendo;169;Casi nuevo;4;3;No;Sur;2;1940000
Casa;3;Arriendo;247;Nuevo;4;3;No;Sur;1;3890000
Casa;1;Arriendo;129;Nuevo;3;2;Si;Sur;3;1800000
Casa;3;Arriendo;218;Nuevo;4;3;Si;Norte;6;6040000
Casa;3;Arriendo;222;Nuevo;4;3;No;Sur;1;3280000
Casa;3;Arriendo;87;Nuevo;4;3;No;Norte;3;2040000
Casa;2;Arriendo;167;Casi nuevo;4;2;Si;Sur;1;2150000
Casa;3;Arriendo;84;Casi nuevo;4;3;Si;Norte;5;4690000
Casa;2;Arriendo;69;Casi nuevo;4;2;Si;Sur;3;1830000
Casa;1;Arriendo;178;Casi nuevo;3;2;No;Centro;4;2550000
Casa;3;Arriendo;180;Casi nuevo;4;3;Si;Norte;3;2850000
Casa;1;Arriendo;267;Nuevo;3;2;Si;Norte;6;6970000
Casa;1;Arriendo;151;Casi nuevo;3;2;Si;Sur;4;1990000
Casa;3;Arriendo;192;Nuevo;4;3;No;Norte;5;5160000
Casa;2;Arriendo;112;Nuevo;4;2;Si;Norte;4;2220000
Casa;3;Arriendo;272;Nuevo;4;3;Si;Norte;6;7820000
Casa;1;Arriendo;235;Casi nuevo;3;2;Si;Centro;3;4090000
Casa;3;Arriendo;233;Casi nuevo;4;3;Si;Sur;3;3580000
Casa;1;Arriendo;175;Nuevo;3;2;Si;Centro;4;2670000
Casa;1;Arriendo;262;Casi nuevo;3;2;No;Centro;4;4480000
Casa;2;Arriendo;287;Nuevo;4;2;No;Centro;3;5860000
Casa;1;Arriendo;112;Nuevo;3;2;Si;Sur;4;1490000
Casa;2;Arriendo;99;Nuevo;4;2;Si;Centro;4;2390000
Casa;1;Arriendo;62;Nuevo;2;1;Si;Centro;3;1840000
Casa;2;Arriendo;200;Casi nuevo;4;2;Si;Norte;5;5440000
Casa;3;Arriendo;260;Casi nuevo;4;3;No;Norte;6;6840000
Casa;1;Arriendo;157;Nuevo;3;2;No;Norte;3;2080000
Casa;1;Arriendo;229;Casi nuevo;3;2;No;Centro;3;3650000
Casa;1;Arriendo;143;Casi nuevo;3;2;No;Sur;1;1260000
Casa;1;Arriendo;214;Casi nuevo;3;2;No;Sur;2;2290000
Casa;3;Arriendo;90;Casi nuevo;4;3;Si;Norte;6;4640000
Casa;1;Arriendo;245;Nuevo;3;2;No;Centro;3;4230000
Casa;3;Arriendo;105;Nuevo;4;3;Si;Centro;4;2450000
Casa;3;Arriendo;119;Casi nuevo;4;3;No;Centro;3;2140000
Casa;3;Arriendo;192;Casi nuevo;4;3;No;Sur;3;2220000
Casa;3;Arriendo;222;Nuevo;4;3;No;Sur;1;3300000
Casa;3;Arriendo;171;Nuevo;4;3;Si;Centro;4;2940000
Casa;3;Arriendo;207;Nuevo;4;3;Si;Sur;3;3120000
Casa;2;Arriendo;287;Nuevo;4;2;Si;Norte;6;8100000
Casa;1;Arriendo;102;Casi nuevo;3;2;Si;Centro;3;1810000
Casa;2;Arriendo;273;Casi nuevo;4;2;Si;Sur;2;4800000
Casa;1;Arriendo;253;Casi nuevo;3;2;No;Norte;5;6300000
Casa;2;Arriendo;73;Casi nuevo;4;2;No;Centro;4;2210000
Casa;2;Arriendo;58;Nuevo;4;2;No;Sur;1;1600000
Casa;2;Arriendo;95;Casi nuevo;4;2;No;Norte;4;1810000
Casa;1;Arriendo;239;Nuevo;3;2;No;Sur;3;3190000
Casa;3;Arriendo;101;Nuevo;4;3;No;Centro;3;2290000
Casa;2;Arriendo;119;Nuevo;4;2;No;Sur;2;1680000
Casa;2;Arriendo;246;Nuevo;4;2;Si;Sur;2;3970000
Casa;2;Arriendo;247;Casi nuevo;4;2;No;Centro;3;4260000
Casa;3;Arriendo;156;Nuevo;4;3;No;Sur;2;2150000
Casa;3;Arriendo;176;Casi nuevo;4;3;No;Norte;3;2640000
Casa;3;Arriendo;287;Casi nuevo;4;3;No;Norte;3;5590000
Casa;2;Arriendo;150;Casi nuevo;4;2;No;Sur;4;2040000
Casa;1;Arriendo;64;Nuevo;2;1;No;Centro;3;1830000
Casa;3;Arriendo;299;Casi nuevo;4;3;Si;Sur;3;5630000
Casa;3;Arriendo;79;Casi nuevo;4;3;No;Sur;4;1490000
Casa;2;Arriendo;236;Nuevo;4;2;No;Centro;3;4090000
Casa;1;Arriendo;64;Nuevo;2;1;No;Norte;4;1370000
Casa;2;Arriendo;294;Nuevo;4;2;No;Sur;1;5250000
Casa;1;Arriendo;278;Casi nuevo;3;2;Si;Norte;4;5010000
Casa;3;Arriendo;150;Nuevo;4;3;No;Norte;4;2430000
Casa;1;Arriendo;115;Nuevo;3;2;Si;Sur;4;1540000
Casa;3;Arriendo;174;Casi nuevo;4;3;Si;Centro;3;3140000
Casa;3;Arriendo;182;Nuevo;4;3;Si;Centro;4;3150000
Casa;2;Arriendo;298;Nuevo;4;2;Si;Norte;3;6090000
Casa;2;Arriendo;128;Nuevo;4;2;No;Norte;4;2270000
Casa;1;Arriendo;160;Nuevo;3;2;No;Sur;3;1670000
Casa;1;Arriendo;260;Casi nuevo;3;2;No;Centro;3;4490000
Casa;1;Arriendo;97;Casi nuevo;3;2;No;Norte;6;3840000
Casa;1;Arriendo;284;Casi nuevo;3;2;Si;Centro;3;5180000
Casa;1;Arriendo;130;Nuevo;3;2;Si;Sur;2;1500000
Casa;1;Arriendo;245;Nuevo;3;2;Si;Norte;3;4120000
Casa;1;Arriendo;235;Nuevo;3;2;No;Norte;4;3800000
Casa;1;Arriendo;130;Casi nuevo;3;2;Si;Norte;5;4280000
Casa;3;Arriendo;84;Casi nuevo;4;3;No;Centro;3;2220000
Casa;1;Arriendo;181;Casi nuevo;3;2;Si;Sur;4;2070000
Casa;3;Arriendo;130;Casi nuevo;4;3;Si;Sur;2;2000000
Casa;2;Arriendo;82;Casi nuevo;4;2;No;Centro;3;1940000
Casa;2;Arriendo;130;Casi nuevo;4;2;Si;Centro;4;2700000
Casa;3;Arriendo;172;Casi nuevo;4;3;No;Centro;4;2880000
Casa;1;Arriendo;299;Casi nuevo;3;2;Si;Norte;3;5530000
Casa;3;Arriendo;94;Casi nuevo;4;3;No;Centro;3;2140000
Casa;2;Arriendo;74;Nuevo;4;2;Si;Sur;4;1960000
Casa;1;Arriendo;216;Nuevo;3;2;Si;Centro;4;3510000
Casa;2;Arriendo;183;Nuevo;4;2;Si;Sur;2;2510000
Casa;1;Arriendo;285;Nuevo;3;2;No;Sur;2;4830000
Casa;2;Arriendo;287;Nuevo;4;2;Si;Centro;3;6000000
Casa;1;Arriendo;77;Nuevo;3;2;No;Sur;4;1380000
Casa;3;Arriendo;122;Nuevo;4;3;No;Centro;4;2500000
Casa;3;Arriendo;125;Casi nuevo;4;3;Si;Sur;2;1770000
Casa;3;Arriendo;248;Casi nuevo;4;3;Si;Centro;4;4690000
Casa;2;Arriendo;52;Casi nuevo;4;2;No;Sur;1;1210000
Casa;3;Arriendo;229;Casi nuevo;4;3;No;Centro;4;4110000
Casa;3;Arriendo;106;Casi nuevo;4;3;No;Centro;3;1990000
Casa;3;Arriendo;213;Casi nuevo;4;3;Si;Centro;3;3550000
Casa;3;Arriendo;165;Nuevo;4;3;No;Centro;4;2900000
Casa;3;Arriendo;187;Nuevo;4;3;Si;Norte;3;3140000
Casa;2;Arriendo;168;Casi nuevo;4;2;Si;Centro;3;2640000
Casa;2;Arriendo;204;Nuevo;4;2;No;Norte;3;2900000
Casa;3;Arriendo;183;Casi nuevo;4;3;Si;Centro;4;3200000
Casa;1;Arriendo;270;Casi nuevo;3;2;No;Centro;4;4800000
Casa;1;Arriendo;257;Casi nuevo;3;2;No;Sur;3;3770000
Casa;1;Arriendo;118;Casi nuevo;3;2;Si;Sur;1;1140000
Casa;2;Arriendo;116;Nuevo;4;2;No;Sur;2;1610000
Casa;2;Arriendo;118;Casi nuevo;4;2;No;Norte;5;4430000
Casa;1;Arriendo;295;Casi nuevo;3;2;No;Norte;3;5120000
Casa;2;Arriendo;298;Casi nuevo;4;2;No;Sur;3;5330000
Casa;2;Arriendo;202;Nuevo;4;2;Si;Centro;4;3470000
Casa;3;Arriendo;205;Casi nuevo;4;3;No;Norte;5;5380000
Casa;3;Arriendo;267;Casi nuevo;4;3;No;Centro;3;5130000
Casa;1;Arriendo;232;Nuevo;3;2;No;Sur;4;3230000
Casa;2;Arriendo;128;Casi nuevo;4;2;No;Centro;4;2140000
Casa;3;Arriendo;155;Nuevo;4;3;No;Norte;3;2620000
Casa;3;Arriendo;185;Nuevo;4;3;Si;Sur;2;2460000
Casa;3;Arriendo;189;Casi nuevo;4;3;No;Centro;3;2800000
Casa;3;Arriendo;62;Nuevo;5;3;No;Centro;4;2330000
Casa;1;Arriendo;74;Nuevo;3;2;No;Norte;3;1510000
Casa;1;Arriendo;284;Casi nuevo;3;2;No;Norte;6;7170000
Casa;1;Arriendo;236;Nuevo;3;2;Si;Norte;5;5990000
Casa;2;Arriendo;79;Nuevo;4;2;No;Sur;1;1580000
Casa;2;Arriendo;128;Nuevo;4;2;Si;Centro;4;2590000
Casa;1;Arriendo;128;Casi nuevo;3;2;Si;Centro;3;2030000
Casa;1;Arriendo;191;Nuevo;3;2;No;Centro;3;2850000
Casa;2;Arriendo;118;Nuevo;4;2;Si;Centro;4;2550000
Casa;3;Arriendo;224;Nuevo;4;3;Si;Norte;6;6210000
Casa;1;Arriendo;272;Nuevo;3;2;No;Sur;2;4440000
Casa;2;Arriendo;203;Nuevo;4;2;Si;Centro;3;3490000
Casa;1;Arriendo;120;Nuevo;3;2;No;Norte;4;1620000
Casa;2;Arriendo;255;Nuevo;4;2;Si;Sur;3;4250000
Casa;2;Arriendo;83;Casi nuevo;4;2;Si;Centro;3;2340000
Casa;1;Arriendo;100;Casi nuevo;3;2;No;Centro;3;1800000
Casa;1;Arriendo;91;Nuevo;3;2;No;Sur;3;1240000
Casa;2;Arriendo;127;Casi nuevo;4;2;Si;Centro;4;2610000
Casa;3;Arriendo;114;Casi nuevo;4;3;Si;Centro;4;2370000
Casa;1;Arriendo;263;Casi nuevo;3;2;Si;Norte;3;4340000
Casa;3;Arriendo;171;Nuevo;4;3;Si;Norte;3;2680000
Casa;2;Arriendo;260;Nuevo;4;2;Si;Sur;2;4510000
Casa;2;Arriendo;202;Casi nuevo;4;2;No;Sur;1;2390000
Casa;2;Arriendo;242;Casi nuevo;4;2;Si;Centro;3;4310000
Casa;1;Arriendo;111;Nuevo;3;2;No;Sur;2;1170000
Casa;3;Arriendo;212;Casi nuevo;4;3;No;Centro;3;3410000
Casa;1;Arriendo;197;Nuevo;3;2;Si;Centro;4;3090000
Casa;1;Arriendo;87;Nuevo;3;2;No;Norte;4;1650000
Casa;3;Arriendo;177;Nuevo;4;3;No;Sur;3;2450000
Casa;2;Arriendo;51;Nuevo;4;2;No;Sur;2;1370000
Casa;1;Arriendo;233;Nuevo;3;2;No;Centro;3;3690000
Casa;2;Arriendo;108;Casi nuevo;4;2;Si;Sur;1;1680000
Casa;1;Arriendo;95;Casi nuevo;3;2;Si;Centro;4;2130000
Casa;2;Arriendo;96;Casi nuevo;4;2;Si;Centro;3;2320000
Casa;3;Arriendo;282;Casi nuevo;4;3;Si;Sur;1;5010000
Casa;1;Arriendo;156;Casi nuevo;3;2;Si;Sur;3;1830000
Casa;2;Arriendo;227;Nuevo;4;2;No;Norte;3;3470000
Casa;2;Arriendo;219;Nuevo;4;2;No;Centro;4;3820000
Casa;1;Arriendo;266;Nuevo;3;2;Si;Sur;3;4270000
Casa;2;Arriendo;288;Nuevo;4;2;Si;Norte;6;8190000
Casa;2;Arriendo;174;Nuevo;4;2;No;Sur;4;2090000
Casa;1;Arriendo;167;Nuevo;3;2;No;Sur;2;1860000
Casa;2;Arriendo;94;Nuevo;4;2;No;Centro;4;2050000
Casa;3;Arriendo;206;Casi nuevo;4;3;No;Norte;5;5490000
Casa;3;Arriendo;227;Casi nuevo;4;3;Si;Norte;3;3670000
Casa;1;Arriendo;214;Casi nuevo;3;2;No;Centro;3;3130000
Casa;2;Arriendo;194;Nuevo;4;2;No;Sur;2;2250000
Casa;1;Arriendo;187;Nuevo;3;2;Si;Sur;2;2310000
Casa;2;Arriendo;290;Casi nuevo;4;2;Si;Centro;4;5830000
Casa;1;Arriendo;114;Casi nuevo;3;2;No;Centro;3;1950000
Casa;2;Arriendo;195;Nuevo;4;2;No;Norte;4;2780000
Casa;2;Arriendo;240;Nuevo;4;2;Si;Centro;3;4600000
Casa;2;Arriendo;186;Nuevo;4;2;No;Sur;1;2210000
Casa;1;Arriendo;169;Nuevo;3;2;No;Centro;4;2600000
Casa;3;Arriendo;197;Casi nuevo;4;3;No;Norte;5;5070000
Casa;2;Arriendo;155;Nuevo;4;2;No;Norte;4;2500000
Casa;3;Arriendo;89;Nuevo;4;3;Si;Norte;6;4710000
Casa;1;Arriendo;118;Nuevo;3;2;Si;Sur;2;1600000
Casa;3;Arriendo;66;Nuevo;5;3;Si;Norte;6;4570000
Casa;2;Arriendo;128;Nuevo;4;2;Si;Sur;2;2010000
Casa;2;Arriendo;188;Nuevo;4;2;No;Norte;5;5090000
Casa;1;Arriendo;257;Casi nuevo;3;2;No;Centro;4;4600000
Casa;2;Arriendo;84;Nuevo;4;2;Si;Sur;4;1890000
Casa;2;Arriendo;273;Nuevo;4;2;No;Sur;4;4750000
Casa;1;Arriendo;242;Casi nuevo;3;2;Si;Norte;6;6190000
Casa;3;Arriendo;143;Casi nuevo;4;3;No;Centro;4;2550000
Casa;2;Arriendo;164;Casi nuevo;4;2;Si;Centro;4;2850000
Casa;3;Arriendo;149;Casi nuevo;4;3;Si;Norte;4;2740000
Casa;3;Arriendo;235;Casi nuevo;4;3;No;Norte;5;6350000
Casa;2;Arriendo;153;Casi nuevo;4;2;No;Centro;4;2530000
Casa;2;Arriendo;139;Nuevo;4;2;No;Centro;4;2420000
Casa;3;Arriendo;276;Nuevo;4;3;Si;Norte;3;5410000
Casa;2;Arriendo;298;Nuevo;4;2;Si;Sur;2;5490000
Casa;1;Arriendo;113;Casi nuevo;3;2;No;Norte;4;1650000
Casa;1;Arriendo;194;Casi nuevo;3;2;Si;Sur;3;2080000
Casa;3;Arriendo;58;Nuevo;5;3;No;Sur;4;1730000
Casa;1;Arriendo;271;Casi nuevo;3;2;Si;Sur;2;4150000
Casa;1;Arriendo;131;Casi nuevo;3;2;Si;Centro;3;2240000
Casa;1;Arriendo;130;Casi nuevo;3;2;No;Centro;4;1990000
Casa;1;Arriendo;95;Casi nuevo;3;2;No;Norte;6;4000000
Casa;2;Arriendo;74;Nuevo;4;2;No;Sur;1;1600000
Casa;1;Arriendo;291;Casi nuevo;3;2;No;Centro;3;5310000
Casa;3;Arriendo;128;Nuevo;4;3;Si;Norte;6;4660000
Casa;3;Arriendo;255;Casi nuevo;4;3;Si;Sur;2;4440000
Casa;1;Arriendo;80;Nuevo;3;2;No;Centro;3;1720000
Casa;2;Arriendo;237;Casi nuevo;4;2;Si;Centro;3;4460000
Casa;3;Arriendo;57;Casi nuevo;5;3;Si;Sur;1;1760000
Casa;1;Arriendo;115;Nuevo;3;2;No;Sur;3;1410000
Casa;1;Arriendo;70;Nuevo;2;1;No;Centro;4;1720000
Casa;1;Arriendo;226;Nuevo;3;2;Si;Centro;3;3650000
Casa;1;Arriendo;202;Casi nuevo;3;2;No;Centro;4;2570000
Casa;2;Arriendo;220;Nuevo;4;2;No;Norte;3;3350000
Casa;2;Arriendo;120;Nuevo;4;2;No;Centro;3;2400000
Casa;3;Arriendo;286;Casi nuevo;4;3;No;Norte;6;7620000
Casa;3;Arriendo;250;Casi nuevo;4;3;No;Norte;4;4240000
Casa;3;Arriendo;297;Casi nuevo;4;3;Si;Centro;3;6020000
Casa;2;Arriendo;83;Nuevo;4;2;Si;Centro;3;2540000
Casa;1;Arriendo;135;Nuevo;3;2;Si;Sur;3;1880000
Casa;1;Arriendo;144;Casi nuevo;3;2;No;Sur;2;1330000
Casa;2;Arriendo;291;Casi nuevo;4;2;Si;Centro;3;5690000
Casa;3;Arriendo;100;Nuevo;4;3;Si;Sur;4;1800000
Casa;1;Arriendo;55;Casi nuevo;2;1;Si;Sur;4;1050000
Casa;2;Arriendo;238;Nuevo;4;2;Si;Sur;2;3790000
Casa;3;Arriendo;143;Nuevo;4;3;Si;Norte;3;2440000
Casa;3;Arriendo;60;Nuevo;5;3;Si;Centro;3;2730000
Casa;1;Arriendo;84;Casi nuevo;3;2;Si;Norte;5;3930000
Casa;3;Arriendo;243;Nuevo;4;3;No;Norte;4;4290000
Casa;3;Arriendo;264;Nuevo;4;3;No;Sur;3;4380000
Casa;3;Arriendo;156;Casi nuevo;4;3;Si;Sur;2;2160000
Casa;1;Arriendo;243;Casi nuevo;3;2;No;Centro;4;3920000
Casa;1;Arriendo;299;Nuevo;3;2;Si;Sur;4;5230000
Casa;3;Arriendo;137;Nuevo;4;3;Si;Norte;3;2690000
Casa;1;Arriendo;300;Nuevo;3;2;Si;Sur;4;5210000
Casa;1;Arriendo;170;Casi nuevo;3;2;No;Sur;3;1600000
Casa;1;Arriendo;132;Casi nuevo;3;2;No;Centro;3;1950000
Casa;3;Arriendo;95;Nuevo;4;3;Si;Sur;3;2050000
Casa;1;Arriendo;258;Casi nuevo;3;2;No;Norte;6;6690000
Casa;1;Arriendo;68;Nuevo;2;1;Si;Centro;4;2090000
Casa;1;Arriendo;253;Nuevo;3;2;No;Sur;3;3840000
Casa;2;Arriendo;218;Nuevo;4;2;No;Sur;4;2920000
Casa;2;Arriendo;139;Nuevo;4;2;No;Centro;4;2460000
Casa;3;Arriendo;141;Nuevo;4;3;No;Centro;3;2740000
Casa;1;Arriendo;200;Casi nuevo;3;2;No;Sur;2;2070000
Casa;1;Arriendo;122;Casi nuevo;3;2;No;Norte;3;1800000
Casa;2;Arriendo;82;Casi nuevo;4;2;Si;Norte;6;4460000
Casa;1;Arriendo;200;Nuevo;3;2;Si;Centro;3;2940000
Casa;1;Arriendo;294;Casi nuevo;3;2;Si;Norte;3;5420000
Casa;2;Arriendo;91;Nuevo;4;2;No;Norte;3;1990000
Casa;3;Arriendo;133;Nuevo;4;3;Si;Norte;6;4900000
Casa;1;Arriendo;73;Nuevo;3;2;No;Sur;4;1310000
Casa;3;Arriendo;144;Casi nuevo;4;3;Si;Norte;5;4720000
Casa;1;Arriendo;192;Casi nuevo;3;2;Si;Sur;3;2080000
Casa;1;Arriendo;219;Nuevo;3;2;Si;Norte;6;5820000
Casa;1;Arriendo;51;Casi nuevo;2;1;No;Sur;2;900000
Casa;3;Arriendo;280;Nuevo;4;3;No;Centro;4;5440000
Casa;1;Arriendo;249;Casi nuevo;3;2;Si;Sur;1;3760000
Casa;3;Arriendo;109;Casi nuevo;4;3;Si;Norte;4;2130000
Casa;2;Arriendo;106;Nuevo;4;2;Si;Sur;4;1750000
Casa;3;Arriendo;223;Nuevo;4;3;No;Centro;4;3730000
Casa;1;Arriendo;222;Casi nuevo;3;2;Si;Centro;4;3450000
Casa;3;Arriendo;79;Nuevo;4;3;Si;Sur;1;1600000
Casa;2;Arriendo;152;Nuevo;4;2;Si;Norte;4;2750000
Casa;1;Arriendo;106;Nuevo;3;2;Si;Sur;1;1300000
Casa;1;Arriendo;77;Nuevo;3;2;Si;Sur;2;1470000
Casa;2;Arriendo;207;Casi nuevo;4;2;Si;Norte;3;2990000
Casa;3;Arriendo;191;Nuevo;4;3;Si;Norte;3;3050000
Casa;2;Arriendo;239;Casi nuevo;4;2;Si;Centro;4;4220000
Casa;2;Arriendo;208;Casi nuevo;4;2;Si;Norte;5;5440000
Casa;1;Arriendo;194;Nuevo;3;2;Si;Norte;6;4900000
Casa;1;Arriendo;82;Nuevo;3;2;No;Norte;4;1640000
Casa;1;Arriendo;74;Casi nuevo;3;2;Si;Centro;3;1770000
Casa;3;Arriendo;227;Casi nuevo;4;3;No;Sur;3;3160000
Casa;2;Arriendo;153;Casi nuevo;4;2;No;Sur;3;1810000
Casa;1;Arriendo;148;Casi nuevo;3;2;Si;Centro;3;2400000
Casa;1;Arriendo;196;Casi nuevo;3;2;Si;Sur;2;2330000
Casa;3;Arriendo;267;Casi nuevo;4;3;Si;Centro;3;5460000
Casa;1;Arriendo;82;Casi nuevo;3;2;Si;Norte;5;4060000
Casa;2;Arriendo;290;Casi nuevo;4;2;Si;Norte;3;5690000
Casa;3;Arriendo;154;Nuevo;4;3;No;Sur;1;1890000
Casa;2;Arriendo;98;Casi nuevo;4;2;Si;Centro;3;2400000
Casa;1;Arriendo;202;Casi nuevo;3;2;Si;Sur;3;2170000
Casa;3;Arriendo;100;Casi nuevo;4;3;No;Sur;1;1530000
Casa;3;Arriendo;263;Nuevo;4;3;No;Sur;1;4470000
Casa;2;Arriendo;140;Casi nuevo;4;2;Si;Norte;3;2480000
Casa;2;Arriendo;283;Casi nuevo;4;2;No;Centro;3;5490000
Casa;3;Arriendo;142;Casi nuevo;4;3;No;Centro;4;2530000
Casa;1;Arriendo;60;Nuevo;2;1;Si;Norte;4;1890000
Casa;1;Arriendo;104;Nuevo;3;2;Si;Centro;4;2210000
Casa;1;Arriendo;146;Casi nuevo;3;2;Si;Norte;4;1980000
Casa;3;Arriendo;160;Casi nuevo;4;3;No;Sur;4;2070000
Casa;2;Arriendo;136;Casi nuevo;4;2;Si;Centro;3;2610000
Casa;2;Arriendo;108;Nuevo;4;2;Si;Norte;6;4500000
Casa;3;Arriendo;81;Nuevo;4;3;No;Centro;3;2330000
Casa;3;Arriendo;276;Nuevo;4;3;Si;Centro;4;5670000
Casa;3;Arriendo;180;Nuevo;4;3;Si;Norte;4;3170000
Casa;2;Arriendo;263;Casi nuevo;4;2;Si;Sur;3;4500000
Casa;2;Arriendo;78;Nuevo;4;2;No;Norte;3;1880000
Casa;3;Arriendo;196;Casi nuevo;4;3;No;Sur;3;2440000
Casa;2;Arriendo;179;Nuevo;4;2;No;Norte;3;2740000
Casa;3;Arriendo;69;Casi nuevo;5;3;Si;Sur;3;1990000
Casa;2;Arriendo;170;Nuevo;4;2;Si;Norte;4;2880000
Casa;1;Arriendo;98;Casi nuevo;3;2;No;Sur;2;1050000
Casa;2;Arriendo;64;Nuevo;4;2;No;Norte;4;1880000
Casa;1;Arriendo;162;Casi nuevo;3;2;No;Norte;5;4590000
Casa;2;Arriendo;208;Casi nuevo;4;2;No;Sur;1;2610000
Casa;1;Arriendo;107;Nuevo;3;2;Si;Sur;4;1700000
Casa;1;Arriendo;204;Nuevo;3;2;No;Centro;3;2860000
Casa;2;Arriendo;88;Nuevo;4;2;No;Centro;4;2110000
Casa;1;Arriendo;133;Nuevo;3;2;No;Sur;4;1520000
Casa;3;Arriendo;94;Casi nuevo;4;3;Si;Norte;4;2260000
Casa;3;Arriendo;288;Casi nuevo;4;3;No;Centro;4;5810000
Casa;1;Arriendo;199;Nuevo;3;2;Si;Sur;2;2170000
Casa;3;Arriendo;246;Casi nuevo;4;3;No;Centro;3;4550000
